step,ram_gb,hmin,ndof,elapsed_seconds,ms_error
157,17.041980743408203,0.396857824600458,5403872,8652.070408582687,0.016435525832029976
158,16.946941375732422,0.396857824600458,5412932,8943.636407136917,0.016071310749804495
159,16.875831604003906,0.396857824600458,5425288,9166.80703496933,0.015567848646785547
160,16.797481536865234,0.396857824600458,5437812,9460.04645204544,0.015497244328910389
161,16.647815704345703,0.396857824600458,5444840,9681.103147745132,0.015186262323877379
162,16.620006561279297,0.396857824600458,5452172,9902.940275907516,0.015074637981219696
163,16.66134262084961,0.396857824600458,5461824,10195.713566541672,0.01475662594279489
164,16.925830841064453,0.396857824600458,5472348,10488.206514596939,0.014574289790439562
165,16.55605697631836,0.396857824600458,5480076,10711.80810880661,0.014391116032592115
166,16.732284545898438,0.396857824600458,5487668,11005.436979293823,0.014081051650489014
167,16.57855224609375,0.396857824600458,5496928,11231.878070354462,0.013852473974187067
168,16.837085723876953,0.396857824600458,5505032,11459.890700817108,0.013900598779749732
169,16.800994873046875,0.396857824600458,5512792,11689.851217746735,0.013640418662608563
170,17.020397186279297,0.396857824600458,5520772,11914.829703092575,0.013179933826976598
171,16.920337677001953,0.396857824600458,5528228,12212.678081989288,0.013277330285841679
172,16.75562286376953,0.396857824600458,5534876,12436.227038621902,0.012829354849060113
173,16.912818908691406,0.396857824600458,5541900,12733.306054830551,0.012545100724208216
174,16.943222045898438,0.396857824600458,5551180,13032.769669771194,0.012731338461197615
175,17.174495697021484,0.396857824600458,5558036,13259.463456869125,0.012078156791904169
176,17.067630767822266,0.396857824600458,5566272,13488.35720205307,0.011812697236018969
177,17.21495819091797,0.396857824600458,5573976,13717.898278474808,0.012132439473617643
178,17.42669677734375,0.396857824600458,5581020,13946.30611538887,0.011533093429045084
179,17.217723846435547,0.396857824600458,5588800,14247.364874839783,0.011630046168976513
180,16.978282928466797,0.396857824600458,5594748,14477.615223646164,0.011545325398861722
181,17.16470718383789,0.396857824600458,5602752,14774.979316473007,0.01126815392360586
182,17.124008178710938,0.396857824600458,5609388,15003.521574020386,0.010970864668884294
183,17.071529388427734,0.396857824600458,5615824,15237.241876840591,0.010407773404278559
184,16.99026107788086,0.396857824600458,5624080,15537.64065694809,0.010854893152268263
185,16.803096771240234,0.396857824600458,5630756,15915.033579587936,0.010377246762340513
186,16.86456298828125,0.396857824600458,5636728,16149.574491977692,0.010562062629016539
187,16.661834716796875,0.396857824600458,5642984,16380.73192024231,0.00996684905594295
188,16.898880004882812,0.396857824600458,5646640,16686.974957227707,0.010104869820884512
189,16.75979995727539,0.396857824600458,5652200,17063.890173196793,0.009993181325219484
190,17.02353286743164,0.396857824600458,5656688,17223.776132822037,0.009866292935575395
191,16.77684783935547,0.396857824600458,5660616,17455.079945087433,0.009769115764488027
192,17.160614013671875,0.396857824600458,5666936,17759.848393201828,0.009435262316052254
193,17.292179107666016,0.396857824600458,5670564,17920.903886795044,0.009267466960353554
194,17.360652923583984,0.396857824600458,5678124,18153.18495607376,0.008865563049316254
195,17.442310333251953,0.396857824600458,5682348,18384.725831747055,0.00884833011893226
196,17.21704864501953,0.396857824600458,5688196,18621.941632270813,0.008647758310143232
197,17.27886199951172,0.396857824600458,5692300,18855.554969072342,0.008606572179119844
198,17.22429656982422,0.396857824600458,5695796,19161.781051635742,0.008281032865518333
199,17.069942474365234,0.396857824600458,5700060,19397.464854240417,0.008136849292590651
200,17.43014144897461,0.396857824600458,5702644,19630.98524093628,0.007880390315239669
201,17.242931365966797,0.396857824600458,5705836,19864.903108358383,0.007678966083838555
202,17.35308074951172,0.396857824600458,5709688,20170.544919490814,0.007627658986119641
203,16.985057830810547,0.396857824600458,5714040,20480.554780721664,0.007545274008750056
204,17.151405334472656,0.396857824600458,5717656,20713.237962007523,0.007287500466243188
205,17.01651382446289,0.396857824600458,5722820,21021.75092983246,0.007032724866655475
206,16.887107849121094,0.396857824600458,5726684,21258.045963525772,0.006984964872987425
207,17.309574127197266,0.396857824600458,5730092,21569.925841331482,0.006771541693743441
208,17.268932342529297,0.396857824600458,5732476,21877.713176727295,0.006725593785254684
209,17.577438354492188,0.396857824600458,5735616,22117.09090065956,0.006632313555911764
210,17.362136840820312,0.396857824600458,5739016,22353.550037384033,0.006348643607792064
211,17.328857421875,0.396857824600458,5742812,22516.798013925552,0.006384904757624252
212,17.462627410888672,0.396857824600458,5745256,22678.8048787117,0.006211219027417272
213,17.221874237060547,0.396857824600458,5748100,22916.706094503403,0.006138539127669619
214,17.256275177001953,0.396857824600458,5751168,23229.61549758911,0.006029308117432297
215,17.44310760498047,0.396857824600458,5755228,23466.67991566658,0.005729767057835094
216,17.474781036376953,0.396857824600458,5757176,23773.909414052963,0.005746038702610713
217,17.346599578857422,0.396857824600458,5761092,24085.410235881805,0.00576372704303616
218,17.528244018554688,0.396857824600458,5763524,24320.43670964241,0.005825894891977876
219,17.458473205566406,0.396857824600458,5766632,24557.17584681511,0.0052803355914064565
220,17.250091552734375,0.396857824600458,5770572,24867.199645757675,0.005291590099805269
221,17.220264434814453,0.396857824600458,5773340,25031.417452335358,0.005052485806032037
222,17.299114227294922,0.396857824600458,5775100,25339.18692803383,0.004791281345902592
223,17.445518493652344,0.396857824600458,5777308,25501.085433006287,0.004688957559509011
224,17.230575561523438,0.396857824600458,5781012,25740.772171735764,0.004362261414807241
225,17.825042724609375,0.396857824600458,5783156,25979.121046066284,0.004391470743154471
226,17.734066009521484,0.396857824600458,5785576,26219.2972676754,0.004104492254124578
227,17.776718139648438,0.396857824600458,5787840,26531.400122880936,0.004008306366650971
228,17.741744995117188,0.396857824600458,5789128,26697.4426279068,0.0040065472434313324
229,17.524845123291016,0.396857824600458,5791344,26933.494913339615,0.0038907319085655988
230,17.592655181884766,0.396857824600458,5794956,27174.657212018967,0.0038306558342292626
231,17.495132446289062,0.396857824600458,5797040,27414.26383137703,0.00415315927044291
232,17.72475814819336,0.396857824600458,5800124,27727.00844693184,0.003986108821229258
233,17.577369689941406,0.396857824600458,5803356,27968.023600578308,0.0038706061397704014
234,17.577754974365234,0.396857824600458,5807364,28207.47239613533,0.0040168507279193695
235,17.533660888671875,0.396857824600458,5809504,28524.55818271637,0.003742804357533418
236,17.37186050415039,0.396857824600458,5810644,28690.976677179337,0.003509539183782983
237,17.277286529541016,0.396857824600458,5813252,28855.636783599854,0.0035104802970445967
238,17.38425064086914,0.396857824600458,5814928,29093.672558307648,0.00349702863242624
239,17.543601989746094,0.396857824600458,5817524,29409.611358880997,0.003209346275578303
240,17.81139373779297,0.396857824600458,5818600,29575.552807331085,0.003122333350097489
241,17.697616577148438,0.396857824600458,5819488,29816.30232524872,0.003194591579773989
242,17.540042877197266,0.396857824600458,5821436,30057.474788427353,0.0029891475724389003
243,17.338367462158203,0.396857824600458,5822968,30297.402324438095,0.0031623506773842194
244,17.781448364257812,0.396857824600458,5824168,30539.059056520462,0.003005935225259741
245,18.160449981689453,0.396857824600458,5825548,30704.054792642593,0.0030522438161554484
246,17.655284881591797,0.396857824600458,5828540,31016.08878159523,0.0028761608465674446
247,17.599681854248047,0.396857824600458,5830272,31258.993242025375,0.0028169748659799773
248,17.71552276611328,0.396857824600458,5832328,31425.466798067093,0.0027040974882065988
249,17.49416732788086,0.396857824600458,5833004,31590.076370716095,0.002672631194458742
250,17.582820892333984,0.396857824600458,5835624,31832.755378246307,0.00271019263752929
251,17.524280548095703,0.396857824600458,5837736,31998.309134483337,0.002522370043295284
252,17.803359985351562,0.396857824600458,5838264,32162.388325214386,0.002404768278032124
253,17.70514678955078,0.396857824600458,5839752,32402.695073366165,0.002372797205871205
254,17.615543365478516,0.396857824600458,5843732,32716.927317142487,0.0024893799137139555
255,17.983421325683594,0.396857824600458,5843876,32881.36647725105,0.002280546270545846
256,17.71316909790039,0.396857824600458,5845112,33121.01313447952,0.0022803882400508086
257,17.964778900146484,0.396857824600458,5845944,33286.63055896759,0.0021673910005950703
258,18.14307403564453,0.396857824600458,5847656,33452.66385626793,0.002171636144044552
259,17.82341766357422,0.396857824600458,5848216,33617.99459648132,0.002209577985057731
260,18.228912353515625,0.396857824600458,5849336,33783.71660923958,0.0020890575635022957
261,17.94426727294922,0.396857824600458,5850388,33948.32809782028,0.0020932812403788815
262,17.82177734375,0.396857824600458,5853192,34188.31035232544,0.0021637468207793362
263,18.215702056884766,0.396857824600458,5854496,34353.983946323395,0.0020703946229341575
264,18.247356414794922,0.396857824600458,5855716,34519.37966418266,0.002034828698197411
265,17.813522338867188,0.396857824600458,5856472,34761.708631038666,0.0018825441758020924
266,17.78337860107422,0.396857824600458,5858348,35001.29024934769,0.00177523681612763
267,18.172061920166016,0.396857824600458,5859352,35166.765905857086,0.0016248308203638292
268,17.799701690673828,0.396857824600458,5859600,35331.275674819946,0.0015033138717448558
269,17.69457244873047,0.396857824600458,5860612,35573.12576842308,0.0015052567964458042
270,17.87793731689453,0.396857824600458,5861592,35742.53942513466,0.0014964996964032687
271,17.73375701904297,0.396857824600458,5861948,35908.275782585144,0.001530875912958662
272,17.857421875,0.396857824600458,5862240,36074.043645620346,0.0014750897973205496
273,17.964092254638672,0.396857824600458,5863432,36316.97356367111,0.001485660534196883
274,18.231739044189453,0.396857824600458,5863808,36482.97540640831,0.001488134079015133
275,18.125652313232422,0.396857824600458,5864668,36648.04071831703,0.0013656503624308992
276,18.060264587402344,0.396857824600458,5865608,36812.36122632027,0.0014811471847958162
277,17.98306655883789,0.396857824600458,5866796,37052.92487239838,0.0014427894891319683
278,18.412582397460938,0.396857824600458,5866956,37218.17258477211,0.0014371335430390193
279,18.327770233154297,0.396857824600458,5867712,37385.26001024246,0.0013590429577836727
280,17.993087768554688,0.396857824600458,5868016,37629.707805395126,0.0013828999201640588
281,18.11990737915039,0.396857824600458,5868892,37795.314301252365,0.001369228624988742
282,18.123340606689453,0.396857824600458,5870040,37960.8040907383,0.001377158840629054
283,18.044677734375,0.396857824600458,5870608,38126.043895721436,0.0013984454572709434
284,18.268901824951172,0.396857824600458,5871508,38366.84971666336,0.001327881946639832
285,18.05927276611328,0.396857824600458,5872812,38610.622206926346,0.0013038877531892702
286,18.11190414428711,0.396857824600458,5873264,38775.777617931366,0.0013491079751477616
287,18.02187728881836,0.396857824600458,5873264,38864.60325074196,0.0012118310725496532
288,17.612224578857422,0.396857824600458,5874264,39107.74482631683,0.0011577019782395613
289,17.92306137084961,0.396857824600458,5875508,39350.75640773773,0.0011977165458924121
290,17.749282836914062,0.396857824600458,5876588,39742.99546480179,0.001242126571515043
291,18.064430236816406,0.396857824600458,5876932,39907.78170967102,0.0010278837181767245
292,18.07189178466797,0.396857824600458,5877584,40149.39419555664,0.0011288161752660722
293,18.185314178466797,0.396857824600458,5878092,40316.75403690338,0.0010749202228867627
294,18.193805694580078,0.396857824600458,5878452,40484.02548265457,0.0009296234158169005
295,18.28093719482422,0.396857824600458,5879160,40726.73541855812,0.0009643742813901557
296,18.04889678955078,0.396857824600458,5879160,40818.16353011131,0.0008861215872586887
297,18.113014221191406,0.396857824600458,5880084,41062.053713321686,0.0008835187683025252
298,17.94942855834961,0.396857824600458,5880084,41153.14567446709,0.0009311181617857691
299,18.03217315673828,0.396857824600458,5880464,41317.40449142456,0.0011089288029396303
300,18.09539794921875,0.396857824600458,5880796,41484.014342308044,0.0010782539114033963
301,17.945892333984375,0.396857824600458,5881872,41805.12533855438,0.0010412293117004765
302,18.538288116455078,0.396857824600458,5882040,41971.92715406418,0.0010242439104490482
303,18.101524353027344,0.396857824600458,5883088,42214.82324004173,0.0010264691170344257
304,18.1156005859375,0.396857824600458,5883280,42381.39715909958,0.0009943931467345571
305,17.981796264648438,0.396857824600458,5885088,42622.99588894844,0.0010430801945830238
306,18.078475952148438,0.396857824600458,5885392,42789.16596984863,0.0011272839721364432
307,18.168807983398438,0.396857824600458,5885552,42958.10635757446,0.0010929582381974984
308,17.97002410888672,0.396857824600458,5886168,43199.30106663704,0.0011936774173869128
309,18.07180404663086,0.396857824600458,5886312,43365.18001866341,0.0011189267154409234
310,18.03972625732422,0.396857824600458,5886312,43454.94969153404,0.0011273200333565075
311,17.870105743408203,0.396857824600458,5886848,43621.81774568558,0.0011626937896608153
312,17.945140838623047,0.396857824600458,5887280,43789.81137108803,0.001167931425446408
313,17.887115478515625,0.396857824600458,5888096,44033.85685110092,0.0011838054574970925
314,17.947505950927734,0.396857824600458,5888688,44276.76973247528,0.00113147666981543
315,18.06744384765625,0.396857824600458,5889112,44442.193495988846,0.001030562130948546
316,17.999645233154297,0.396857824600458,5889848,44684.17820620537,0.0009419356407405447
317,18.057201385498047,0.396857824600458,5890432,44852.9459168911,0.000944076438507457
318,18.038326263427734,0.396857824600458,5890716,45019.80816030502,0.000795271954346218
319,18.350875854492188,0.396857824600458,5890964,45189.050206422806,0.0007447913808589617
320,18.0477294921875,0.396857824600458,5891152,45358.947298288345,0.0006631869663396097
321,17.93057632446289,0.396857824600458,5891388,45524.5417778492,0.0006590948587074384
322,18.020252227783203,0.396857824600458,5891992,45692.24058818817,0.0007557421534630013
323,18.095130920410156,0.396857824600458,5892440,45857.57643389702,0.0006475921147532409
324,18.18006134033203,0.396857824600458,5892836,46025.92194747925,0.0006165163428997014
325,18.126842498779297,0.396857824600458,5892836,46116.162699222565,0.000445195707184784
326,17.943164825439453,0.396857824600458,5892836,46205.72189116478,0.00043131927656705246
327,18.37682342529297,0.396857824600458,5893468,46372.501999378204,0.0004597877178827871
328,17.999256134033203,0.396857824600458,5893468,46463.13744306564,0.0005607360104383321
329,18.328941345214844,0.396857824600458,5893868,46632.70883107185,0.0005293787040772728
330,18.160259246826172,0.396857824600458,5893868,46723.17388129234,0.0004423444287522806
331,18.14870834350586,0.396857824600458,5894116,46888.22641658783,0.00041315620408170106
332,18.458213806152344,0.396857824600458,5894660,47056.541672468185,0.00037690448495024246
333,18.100357055664062,0.396857824600458,5894660,47147.792365312576,0.000268873492485476
334,18.12112808227539,0.396857824600458,5895008,47388.095865011215,0.0003399369299318085
335,17.91292953491211,0.396857824600458,5895176,47554.79116535187,0.00025924011941033274
336,17.798065185546875,0.396857824600458,5895176,47645.47159790993,0.00027026971612015526
337,17.897029876708984,0.396857824600458,5895344,47892.86137008667,0.00036116176346047234
338,17.877307891845703,0.396857824600458,5895344,47985.208371162415,0.00029837028799372127
339,17.90533447265625,0.396857824600458,5895344,48076.72687149048,0.00020035306060128024
340,17.860034942626953,0.396857824600458,5895344,48166.22524833679,0.00031198094151721733
341,17.829391479492188,0.396857824600458,5895344,48257.16315627098,0.0001884826677756869
342,17.77576446533203,0.396857824600458,5895344,48349.80753946304,0.000220968474810123
343,17.77703857421875,0.396857824600458,5895520,48516.88185095787,0.00022470395910928045
344,17.90850830078125,0.396857824600458,5895520,48610.28165960312,0.0001924570012011043
345,17.741344451904297,0.396857824600458,5895520,48700.304680109024,0.0001190749201858321
346,17.729286193847656,0.396857824600458,5895520,48790.40599799156,0.0001139512534914191
347,17.834243774414062,0.396857824600458,5896000,49034.00579237938,0.0002365744934352719
348,17.974651336669922,0.396857824600458,5896000,49125.20844888687,0.0002441761395176004
349,17.852710723876953,0.396857824600458,5896000,49216.32999134064,0.00027393963048260314
350,17.913009643554688,0.396857824600458,5896000,49306.18645596504,0.00017762150839270455
351,17.708843231201172,0.396857824600458,5896000,49397.37383723259,0.0001198199860795104
352,17.919681549072266,0.396857824600458,5896000,49489.61656308174,0.00024142785156540438
353,17.760509490966797,0.396857824600458,5896000,49580.31570267677,0.00022430199101750416
